Component_ID,Component_Type,Vibration,Temperature,Pressure,Operating_Hours,Remaining_Useful_Life,Machine_ID,Timestamp,Last_Service_Date
CMP0991,Engine,4.391841122754219,85.77703460188305,215.58696623719854,4999,50,M012,2025-04-03 06:19:27,2024-04-27 06:19:27
CMP0992,Gear,2.481120721699487,93.15949648219863,300.0,3019,50,M007,2025-02-19 07:23:03,2024-05-22 07:23:03
CMP0993,Hydraulic Cylinder,2.684493631248485,85.81824693669559,214.12993467578926,2151,370,M005,2025-02-12 04:09:09,2024-10-08 04:09:09
CMP0994,Engine,0.8370976827485808,67.32094708740385,94.06654120522107,1304,731,M015,2025-04-05 13:32:44,2024-12-31 13:32:44
CMP0995,Hydraulic Cylinder,4.02619539981755,91.52714062584553,166.35155468889832,3119,159,M001,2025-05-15 14:41:19,2024-09-01 14:41:19
CMP0996,Hydraulic Cylinder,4.931417705353741,81.15973278895638,116.67626939633229,1586,343,M002,2025-07-25 12:14:23,2025-04-12 12:14:23
CMP0997,Gear,4.261645925966023,55.40644460735799,296.04953636568086,2997,60,M012,2025-04-05 05:15:42,2024-10-05 05:15:42
CMP0998,Hydraulic Cylinder,4.44754074580348,79.71554942708613,254.55583345216462,3165,135,M006,2025-01-02 03:44:58,2024-01-20 03:44:58
CMP0999,Hydraulic Cylinder,4.4882951832402185,83.69423467235085,205.23246939621805,2047,381,M008,2025-07-07 05:21:44,2025-01-11 05:21:44
CMP1000,Gear,1.750995658697645,100.0,269.326234114188,1618,241,M010,2025-06-25 11:27:52,2024-12-21 11:27:52
